mean		sigma
0.499945	 1.60747
0.500032	 1.54111
  0.4999	 3.25796
0.500037	 3.06728
0.500011	 1.53238
0.499992	 3.36844
0.499986	 3.10856
0.500066	 7.40617
 0.49999	 2.92099
0.499996	 2.98808
0.500011	 3.10687
0.500012	 3.13295
0.499937	 3.04819
 0.50865	 3.33606
0.500021	 3.04274
0.500016	 3.00884
 0.50006	   1.671
0.499951	 1.57465
0.499961	 3.47964
0.499982	 3.46978
0.500006	 1.49276
0.499992	 3.41306
0.499973	 3.35355
0.500099	 9.21997
0.499936	 3.40301
0.500006	 3.30155
0.500004	 3.22909
0.499998	 3.18125
0.500011	 3.30896
0.500006	 3.10707
0.499973	 3.24156
0.499995	 3.29797
0.499983	 1.65428
0.499884	 1.57347
0.500028	 2.37792
 0.50012	 2.35585
0.500001	 1.49124
0.499877	  2.5315
0.500093	  2.4005
0.500029	 4.62899
0.499997	 2.15628
0.500023	 2.13064
0.499996	 2.21609
0.499979	 2.31502
 0.49999	 2.19275
0.500003	 2.43782
0.500012	 2.13164
0.499994	 2.19805
0.499903	 1.61609
0.500035	 1.51769
0.499693	 2.30603
0.500123	 2.10809
0.499987	 1.49267
0.500007	 2.36364
0.499442	 2.25515
0.500088	 5.42955
0.499933	 1.96879
0.499982	 1.81495
0.500003	 2.05313
0.500015	 1.91332
0.499922	 2.41409
0.499997	  2.0583
0.499987	 2.08092
0.499979	 1.99847
0.499962	 1.61537
0.500028	 1.52009
0.499616	 2.03376
0.499922	 2.12537
0.500001	 1.49135
0.499982	 2.08393
0.499991	 2.49202
0.500043	 4.86823
     0.5	 1.92064
0.499998	 1.91414
0.500009	 1.78867
0.500019	 1.96038
0.499872	 2.07354
0.500009	 1.87485
 0.49999	 2.18834
     0.5	   2.022
0.500042	 1.61653
0.500014	 1.52166
0.500045	 2.19839
0.500175	 2.14091
0.499999	 1.49143
0.499368	 2.45685
0.500068	 2.22321
 0.49999	 5.04137
0.499971	  1.8308
0.499995	 1.86349
0.500004	 1.83773
0.499977	 1.89431
0.500071	 2.05639
0.499988	 1.97566
0.500034	 2.18637
0.499993	 2.10397
0.499985	 1.65182
0.499941	 1.57263
 0.50001	 2.07617
0.499768	 2.28156
0.500009	 1.49089
 0.49982	 2.15654
0.499955	 2.07774
0.500068	  4.8213
0.500042	 1.92443
0.499988	 2.13162
0.500025	 1.85353
0.499602	 2.02258
0.499904	 2.15942
0.499985	 1.91393
0.499986	 2.09945
0.500012	 2.25911
0.499975	 1.61974
0.499965	 1.52225
0.500029	 2.04486
0.499906	 2.01915
0.500007	 1.49171
0.500148	 2.12884
0.499845	 2.10036
0.500001	 5.11569
0.499992	  1.9333
0.500001	  1.8247
0.499998	 1.97786
0.499986	 2.02437
0.499885	 2.03517
0.499968	 1.99631
 0.49998	 2.09609
0.499992	 2.13836
0.499991	 1.61636
0.500012	 1.52264
0.499876	 2.13483
 0.49991	   2.098
0.500005	 1.49249
0.500032	 2.15527
0.500048	 2.62854
0.500016	 5.49325
0.499936	 1.90496
     0.5	 1.91474
     0.5	 1.88533
0.499984	 1.86238
